User ID,Customer type,Bundle,Start,End
1226400,SYI,Plus,2024-10-14,2024-11-17
1374031,SYI,Plus,2024-10-14,2024-12-05
1384767,Pro,Basis,2024-10-14,2024-11-16
1620796,Pro,Basis,2024-10-14,2024-12-08
1773163,SYI,Basis,2024-10-14,2024-11-27
2284689,SYI,No bundle,2024-10-14,2024-10-20
3570924,SYI,No bundle,2024-10-14,2024-11-12
4262966,SYI,Basis,2024-10-14,2099-12-31
4621246,SYI,Plus,2024-10-14,2099-12-31
4667277,SYI,No bundle,2024-10-14,2024-12-18
4926703,SYI,No bundle,2024-10-14,2099-12-31
5658715,SYI,No bundle,2024-10-14,2099-12-31
6408510,SYI,Basis,2024-10-14,2099-12-31
6667200,SYI,Plus,2024-10-14,2025-02-07
6683007,SYI,No bundle,2024-10-14,2099-12-31
6804135,SYI,No bundle,2024-10-14,2024-10-29
7061745,Pro,No bundle,2024-10-14,2024-11-19
7656654,SYI,Plus,2024-10-14,2024-11-23
8066579,SYI,Plus,2024-10-14,2024-12-09
1056373,SYI,No bundle,2024-10-15,2025-03-20
1203925,SYI,Basis,2024-10-15,2099-12-31
1215219,SYI,No bundle,2024-10-15,2099-12-31
1491644,Pro,No bundle,2024-10-15,2099-12-31
1592749,SYI,No bundle,2024-10-15,2025-01-27
2077187,SYI,Plus,2024-10-15,2099-12-31
2717347,Pro,Basis,2024-10-15,2099-12-31
2986869,SYI,No bundle,2024-10-15,2099-12-31
3220882,SYI,Plus,2024-10-15,2024-11-18
4145041,Pro,No bundle,2024-10-15,2024-12-10
4439071,Pro,Plus,2024-10-15,2024-11-21
4671596,Pro,Plus,2024-10-15,2024-10-25
5278199,SYI,Basis,2024-10-15,2099-12-31
5749718,SYI,Plus,2024-10-15,2099-12-31
6654218,SYI,No bundle,2024-10-15,2099-12-31
8328019,SYI,No bundle,2024-10-15,2024-12-07
8406760,SYI,Plus,2024-10-15,2099-12-31
8607498,SYI,Plus,2024-10-15,2099-12-31
1154322,SYI,Basis,2024-10-16,2099-12-31
2827538,Pro,Basis,2024-10-16,2024-12-02
3434299,SYI,No bundle,2024-10-16,2024-12-22
3624908,Pro,No bundle,2024-10-16,2099-12-31
4058202,Pro,Basis,2024-10-16,2099-12-31
4480619,Pro,No bundle,2024-10-16,2024-12-20
4941592,Pro,No bundle,2024-10-16,2099-12-31
6172436,SYI,No bundle,2024-10-16,2024-11-08
6362740,Pro,No bundle,2024-10-16,2099-12-31
8271947,SYI,Basis,2024-10-16,2099-12-31
8372640,SYI,Plus,2024-10-16,2024-12-06
8691877,Pro,Basis,2024-10-16,2024-12-16
1183792,Pro,Basis,2024-10-17,2099-12-31
1275338,Pro,No bundle,2024-10-17,2099-12-31
2340157,SYI,No bundle,2024-10-17,2099-12-31
2995646,SYI,No bundle,2024-10-17,2099-12-31
4645129,Pro,No bundle,2024-10-17,2099-12-31
5154366,SYI,No bundle,2024-10-17,2099-12-31
5592327,SYI,No bundle,2024-10-17,2025-02-25
6191859,SYI,Plus,2024-10-17,2025-04-07
6360470,SYI,Plus,2024-10-17,2099-12-31
6860025,Pro,Basis,2024-10-17,2025-02-05
8293872,Pro,Basis,2024-10-17,2025-01-25
1611003,Pro,Plus,2024-10-18,2024-11-21
2449420,SYI,Plus,2024-10-18,2024-11-16
2973848,SYI,Basis,2024-10-18,2099-12-31
3326613,SYI,No bundle,2024-10-18,2099-12-31
3420632,SYI,Plus,2024-10-18,2099-12-31
4304529,SYI,No bundle,2024-10-18,2099-12-31
4406437,SYI,Basis,2024-10-18,2024-12-08
4665177,SYI,Plus,2024-10-18,2024-11-19
5349988,SYI,Plus,2024-10-18,2099-12-31
5581663,SYI,No bundle,2024-10-18,2024-10-27
5665624,SYI,Basis,2024-10-18,2099-12-31
6034242,SYI,Basis,2024-10-18,2099-12-31
6958581,SYI,Plus,2024-10-18,2099-12-31
6986738,SYI,Basis,2024-10-18,2099-12-31
7181670,SYI,No bundle,2024-10-18,2099-12-31
7381708,SYI,Basis,2024-10-18,2025-01-01
8786261,Pro,Basis,2024-10-18,2099-12-31
8839670,SYI,No bundle,2024-10-18,2099-12-31
1141363,SYI,Plus,2024-10-19,2099-12-31
1685920,Pro,Basis,2024-10-19,2024-11-04
2061612,SYI,No bundle,2024-10-19,2024-11-09
2326856,Pro,Plus,2024-10-19,2099-12-31
2482358,SYI,Basis,2024-10-19,2024-12-16
2561064,Pro,Basis,2024-10-19,2099-12-31
2969220,SYI,Basis,2024-10-19,2099-12-31
3074552,SYI,Basis,2024-10-19,2024-12-21
3939302,SYI,Basis,2024-10-19,2099-12-31
4164743,Pro,No bundle,2024-10-19,2099-12-31
4994141,SYI,No bundle,2024-10-19,2099-12-31
5358044,SYI,Basis,2024-10-19,2024-11-16
5371449,SYI,Basis,2024-10-19,2024-11-12
5601038,Pro,Basis,2024-10-19,2025-02-20
5702739,SYI,No bundle,2024-10-19,2099-12-31
6100923,Pro,No bundle,2024-10-19,2099-12-31
6616730,SYI,No bundle,2024-10-19,2099-12-31
7181984,SYI,Plus,2024-10-19,2099-12-31
7541751,SYI,No bundle,2024-10-19,2099-12-31
7930410,SYI,No bundle,2024-10-19,2024-12-13
8279351,SYI,Plus,2024-10-19,2099-12-31
8299668,Pro,Plus,2024-10-19,2099-12-31
8646060,Pro,Plus,2024-10-19,2099-12-31
8675819,SYI,No bundle,2024-10-19,2099-12-31
8816769,SYI,Plus,2024-10-19,2025-03-25
1135468,SYI,No bundle,2024-10-20,2099-12-31
1451937,SYI,No bundle,2024-10-20,2024-11-28
1528694,SYI,No bundle,2024-10-20,2025-01-29
1746133,SYI,Basis,2024-10-20,2024-11-29
1762384,SYI,No bundle,2024-10-20,2024-12-23
2284689,SYI,Plus,2024-10-20,2099-12-31
2804352,Pro,Plus,2024-10-20,2099-12-31
2935614,SYI,Basis,2024-10-20,2024-12-12
2967578,SYI,Basis,2024-10-20,2024-10-27
7521377,Pro,No bundle,2024-10-20,2025-02-11
7786137,SYI,Basis,2024-10-20,2024-11-10
8076884,Pro,Plus,2024-10-20,2025-03-07
8907064,Pro,Basis,2024-10-20,2024-11-05
1057820,SYI,No bundle,2024-10-21,2099-12-31
3140263,SYI,Basis,2024-10-21,2099-12-31
3327880,SYI,Basis,2024-10-21,2099-12-31
3662772,SYI,Plus,2024-10-21,2024-11-29
4080672,SYI,No bundle,2024-10-21,2099-12-31
4408019,SYI,Plus,2024-10-21,2099-12-31
5201415,SYI,No bundle,2024-10-21,2025-02-09
5349329,SYI,Plus,2024-10-21,2024-11-19
5947260,Pro,Basis,2024-10-21,2024-11-07
7734031,SYI,No bundle,2024-10-21,2099-12-31
1399302,Pro,Basis,2024-10-22,2099-12-31
1460597,SYI,No bundle,2024-10-22,2099-12-31
1500618,SYI,No bundle,2024-10-22,2099-12-31
1720997,SYI,Basis,2024-10-22,2024-11-05
2071526,SYI,Basis,2024-10-22,2099-12-31
2517491,SYI,No bundle,2024-10-22,2099-12-31
2788281,SYI,Plus,2024-10-22,2099-12-31
3086500,Pro,No bundle,2024-10-22,2099-12-31
3269714,SYI,Basis,2024-10-22,2099-12-31
3789683,SYI,Plus,2024-10-22,2024-11-30
4618553,SYI,No bundle,2024-10-22,2099-12-31
4697101,SYI,No bundle,2024-10-22,2025-01-26
4770017,SYI,Basis,2024-10-22,2099-12-31
5192212,SYI,Basis,2024-10-22,2025-01-06
5960563,SYI,Basis,2024-10-22,2099-12-31
6138328,SYI,Basis,2024-10-22,2099-12-31
6309975,SYI,No bundle,2024-10-22,2099-12-31
7636364,Pro,Plus,2024-10-22,2099-12-31
7793016,SYI,Plus,2024-10-22,2025-03-22
7793016,SYI,No bundle,2024-10-22,2024-10-22
8052491,Pro,No bundle,2024-10-22,2024-10-23
8445273,Pro,No bundle,2024-10-22,2099-12-31
8563232,SYI,Basis,2024-10-22,2099-12-31
8929343,SYI,No bundle,2024-10-22,2099-12-31
2387688,SYI,Basis,2024-10-23,2025-04-08
2883836,SYI,Basis,2024-10-23,2024-12-18
2973038,SYI,Plus,2024-10-23,2024-12-16
3456935,SYI,Plus,2024-10-23,2024-12-27
3990144,SYI,Plus,2024-10-23,2099-12-31
4105557,SYI,No bundle,2024-10-23,2099-12-31
4206725,SYI,Plus,2024-10-23,2024-12-18
4878176,SYI,Basis,2024-10-23,2099-12-31
5871865,Pro,Basis,2024-10-23,2099-12-31
6909095,SYI,Basis,2024-10-23,2024-11-12
7136361,Pro,Basis,2024-10-23,2099-12-31
8022147,SYI,Basis,2024-10-23,2024-12-19
8052491,Pro,Plus,2024-10-23,2099-12-31
1209655,SYI,No bundle,2024-10-24,2099-12-31
1475141,SYI,No bundle,2024-10-24,2025-02-27
1700869,SYI,Basis,2024-10-24,2099-12-31
2076462,Pro,Plus,2024-10-24,2024-11-25
2225515,SYI,Plus,2024-10-24,2099-12-31
2287418,SYI,Basis,2024-10-24,2099-12-31
2727976,SYI,Basis,2024-10-24,2024-12-04
3936924,Pro,Basis,2024-10-24,2099-12-31
5422219,SYI,Plus,2024-10-24,2099-12-31
6068518,SYI,Plus,2024-10-24,2099-12-31
7443203,SYI,Basis,2024-10-24,2024-11-21
7464162,SYI,No bundle,2024-10-24,2024-11-29
2190223,SYI,No bundle,2024-10-25,2099-12-31
2394826,SYI,Plus,2024-10-25,2099-12-31
3735022,SYI,No bundle,2024-10-25,2024-11-25
4213323,SYI,No bundle,2024-10-25,2099-12-31
4390788,SYI,Plus,2024-10-25,2024-11-27
4671596,Pro,No bundle,2024-10-25,2024-12-08
4818087,Pro,Plus,2024-10-25,2099-12-31
5368654,SYI,Plus,2024-10-25,2024-12-23
5373640,SYI,No bundle,2024-10-25,2099-12-31
5534016,SYI,No bundle,2024-10-25,2099-12-31
6948083,Pro,Basis,2024-10-25,2099-12-31
6982675,SYI,Plus,2024-10-25,2025-01-20
7234752,SYI,No bundle,2024-10-25,2024-11-05
7268010,SYI,Basis,2024-10-25,2024-11-29
7665960,Pro,Basis,2024-10-25,2099-12-31
7770810,SYI,Basis,2024-10-25,2024-11-21
8049512,SYI,No bundle,2024-10-25,2099-12-31
8739962,SYI,No bundle,2024-10-25,2099-12-31
8878389,SYI,Basis,2024-10-25,2099-12-31
1586894,SYI,No bundle,2024-10-26,2099-12-31
2293029,SYI,No bundle,2024-10-26,2024-12-24
2600323,SYI,No bundle,2024-10-26,2099-12-31
3590761,SYI,Plus,2024-10-26,2099-12-31
4314481,SYI,Basis,2024-10-26,2099-12-31
6565022,Pro,Basis,2024-10-26,2099-12-31
6606529,SYI,Basis,2024-10-26,2099-12-31
7098061,SYI,Plus,2024-10-26,2099-12-31
8780311,Pro,No bundle,2024-10-26,2099-12-31
2137411,SYI,No bundle,2024-10-27,2024-11-30
2967578,SYI,No bundle,2024-10-27,2025-03-16
3187597,SYI,Basis,2024-10-27,2024-12-12
4354375,SYI,No bundle,2024-10-27,2024-11-06
5581663,SYI,Plus,2024-10-27,2099-12-31
6817659,Pro,Basis,2024-10-27,2025-02-17
6998242,SYI,Plus,2024-10-27,2099-12-31
7524456,SYI,Basis,2024-10-27,2025-04-23
7807085,SYI,Plus,2024-10-27,2025-01-03
7833074,SYI,No bundle,2024-10-27,2099-12-31
7883497,SYI,Plus,2024-10-27,2099-12-31
8285366,SYI,Basis,2024-10-27,2099-12-31
8589873,SYI,No bundle,2024-10-27,2099-12-31
1045738,SYI,No bundle,2024-10-28,2099-12-31
1528275,SYI,No bundle,2024-10-28,2099-12-31
3791651,SYI,No bundle,2024-10-28,2099-12-31
4258257,SYI,Plus,2024-10-28,2099-12-31
4492173,SYI,Basis,2024-10-28,2099-12-31
4981339,Pro,Basis,2024-10-28,2099-12-31
5139325,SYI,No bundle,2024-10-28,2099-12-31
5583415,SYI,No bundle,2024-10-28,2024-11-01
5705159,SYI,Basis,2024-10-28,2025-01-27
6011885,SYI,Basis,2024-10-28,2024-12-15
6344846,SYI,Basis,2024-10-28,2099-12-31
6388902,Pro,No bundle,2024-10-28,2099-12-31
6504873,SYI,Plus,2024-10-28,2025-02-01
7011114,SYI,Plus,2024-10-28,2099-12-31
7352659,SYI,No bundle,2024-10-28,2099-12-31
7755130,SYI,Basis,2024-10-28,2024-12-02
7823342,SYI,Basis,2024-10-28,2099-12-31
8685381,Pro,No bundle,2024-10-28,2024-12-20
1227603,Pro,No bundle,2024-10-29,2099-12-31
1440978,SYI,Plus,2024-10-29,2025-01-06
2150121,SYI,Basis,2024-10-29,2025-01-03
2560841,SYI,Basis,2024-10-29,2099-12-31
2749521,SYI,No bundle,2024-10-29,2025-02-22
2805824,SYI,No bundle,2024-10-29,2024-11-12
3719646,SYI,Plus,2024-10-29,2024-12-15
3973235,SYI,No bundle,2024-10-29,2099-12-31
4660432,SYI,No bundle,2024-10-29,2025-01-28
5886995,Pro,No bundle,2024-10-29,2025-02-21
5940176,SYI,No bundle,2024-10-29,2024-12-14
5941424,SYI,No bundle,2024-10-29,2024-11-29
6037787,Pro,Plus,2024-10-29,2099-12-31
6573637,SYI,Basis,2024-10-29,2099-12-31
6610813,SYI,Basis,2024-10-29,2025-02-03
6804135,SYI,Plus,2024-10-29,2099-12-31
7036468,Pro,Basis,2024-10-29,2025-01-02
7372292,SYI,Basis,2024-10-29,2025-01-06
8963626,SYI,Basis,2024-10-29,2099-12-31
1061125,SYI,Basis,2024-10-30,2024-12-12
1073914,SYI,Basis,2024-10-30,2099-12-31
1371054,SYI,Basis,2024-10-30,2099-12-31
3426897,SYI,No bundle,2024-10-30,2099-12-31
3754922,Pro,No bundle,2024-10-30,2099-12-31
5216901,SYI,No bundle,2024-10-30,2099-12-31
6016142,SYI,Plus,2024-10-30,2099-12-31
6363672,SYI,Plus,2024-10-30,2025-02-26
7262615,SYI,Basis,2024-10-30,2099-12-31
7358741,SYI,No bundle,2024-10-30,2024-12-28
7792500,SYI,Basis,2024-10-30,2099-12-31
8436035,SYI,Basis,2024-10-30,2099-12-31
1002646,SYI,No bundle,2024-10-31,2099-12-31
1134414,SYI,Plus,2024-10-31,2099-12-31
1231533,SYI,Plus,2024-10-31,2099-12-31
1260359,Pro,No bundle,2024-10-31,2024-12-22
1833774,SYI,Basis,2024-10-31,2025-01-18
2496912,SYI,No bundle,2024-10-31,2099-12-31
2525449,Pro,Basis,2024-10-31,2099-12-31
3606921,Pro,No bundle,2024-10-31,2099-12-31
3620960,SYI,No bundle,2024-10-31,2025-02-05
5617837,SYI,Plus,2024-10-31,2099-12-31
5746036,SYI,Basis,2024-10-31,2099-12-31
5979946,SYI,Plus,2024-10-31,2099-12-31
6560553,Pro,No bundle,2024-10-31,2024-12-31
7588367,SYI,Plus,2024-10-31,2099-12-31
7859829,Pro,No bundle,2024-10-31,2099-12-31
8305044,SYI,Basis,2024-10-31,2024-12-01
8856031,SYI,No bundle,2024-10-31,2099-12-31
3266194,SYI,Plus,2024-11-01,2099-12-31
3699120,SYI,Basis,2024-11-01,2099-12-31
4072761,SYI,No bundle,2024-11-01,2099-12-31
4976055,SYI,No bundle,2024-11-01,2099-12-31
5133860,Pro,No bundle,2024-11-01,2099-12-31
5355126,SYI,No bundle,2024-11-01,2099-12-31
5583415,SYI,Basis,2024-11-01,2024-11-19
6100278,Pro,Plus,2024-11-01,2099-12-31
6159592,Pro,Basis,2024-11-01,2099-12-31
6298577,SYI,Plus,2024-11-01,2099-12-31
7809819,SYI,Basis,2024-11-01,2025-04-02
8002304,Pro,Basis,2024-11-01,2099-12-31
8464434,Pro,No bundle,2024-11-01,2099-12-31
8990618,Pro,Basis,2024-11-01,2099-12-31
1685322,SYI,Plus,2024-11-02,2024-12-12
2615506,SYI,Plus,2024-11-02,2024-12-25
2720490,Pro,Basis,2024-11-02,2099-12-31
2888998,SYI,No bundle,2024-11-02,2099-12-31
5683228,SYI,Plus,2024-11-02,2099-12-31
6386365,SYI,Basis,2024-11-02,2099-12-31
6829958,SYI,No bundle,2024-11-02,2025-01-19
7965867,SYI,Plus,2024-11-02,2099-12-31
8836405,SYI,Basis,2024-11-02,2099-12-31
2395869,SYI,Basis,2024-11-03,2099-12-31
2875465,SYI,Plus,2024-11-03,2025-01-10
3050799,Pro,Plus,2024-11-03,2099-12-31
3118173,Pro,No bundle,2024-11-03,2024-12-10
4830032,SYI,No bundle,2024-11-03,2024-12-04
6345200,SYI,No bundle,2024-11-03,2099-12-31
6794632,SYI,Basis,2024-11-03,2025-03-17
6964753,SYI,Basis,2024-11-03,2024-11-24
7109564,SYI,Basis,2024-11-03,2024-12-10
8893743,SYI,Basis,2024-11-03,2099-12-31
1598568,SYI,Basis,2024-11-04,2099-12-31
1669481,Pro,No bundle,2024-11-04,2099-12-31
1685920,Pro,Plus,2024-11-04,2025-03-16
2475729,SYI,No bundle,2024-11-04,2025-01-13
2625879,SYI,No bundle,2024-11-04,2024-12-09
4874965,SYI,Basis,2024-11-04,2024-12-21
5129089,SYI,Basis,2024-11-04,2099-12-31
5391313,SYI,Plus,2024-11-04,2024-12-29
6249890,SYI,No bundle,2024-11-04,2024-12-02
6520020,SYI,Basis,2024-11-04,2024-12-04
6717183,SYI,Basis,2024-11-04,2025-02-08
7478678,SYI,Plus,2024-11-04,2024-12-26
1720997,SYI,No bundle,2024-11-05,2099-12-31
1817660,SYI,No bundle,2024-11-05,2099-12-31
1934033,SYI,Plus,2024-11-05,2099-12-31
2011858,SYI,No bundle,2024-11-05,2024-11-11
3852236,SYI,No bundle,2024-11-05,2024-11-14
4164406,SYI,Basis,2024-11-05,2025-01-16
5088065,Pro,Basis,2024-11-05,2099-12-31
7234752,SYI,Basis,2024-11-05,2099-12-31
7527778,SYI,No bundle,2024-11-05,2025-01-09
8739256,Pro,Basis,2024-11-05,2024-11-08
8766067,SYI,Basis,2024-11-05,2024-12-29
8907064,Pro,Plus,2024-11-05,2099-12-31
1106850,Pro,No bundle,2024-11-06,2099-12-31
2742316,SYI,Plus,2024-11-06,2024-12-27
4354375,SYI,Basis,2024-11-06,2099-12-31
5154886,SYI,Basis,2024-11-06,2099-12-31
5268926,Pro,No bundle,2024-11-06,2025-02-04
5601315,SYI,Basis,2024-11-06,2099-12-31
5805806,SYI,No bundle,2024-11-06,2025-01-28
7634887,SYI,Basis,2024-11-06,2024-12-09
8939861,SYI,No bundle,2024-11-06,2099-12-31
2402775,SYI,No bundle,2024-11-07,2099-12-31
2998488,SYI,Basis,2024-11-07,2099-12-31
3330939,SYI,Basis,2024-11-07,2099-12-31
3886127,SYI,Plus,2024-11-07,2099-12-31
5001696,SYI,Basis,2024-11-07,2099-12-31
5947260,Pro,Plus,2024-11-07,2024-12-01
6519814,SYI,Plus,2024-11-07,2099-12-31
6982968,Pro,Plus,2024-11-07,2099-12-31
7620130,Pro,Basis,2024-11-07,2099-12-31
1088459,SYI,Basis,2024-11-08,2099-12-31
2396914,Pro,Plus,2024-11-08,2099-12-31
2682066,SYI,No bundle,2024-11-08,2025-02-24
3598094,SYI,Plus,2024-11-08,2024-12-06
4712474,SYI,Plus,2024-11-08,2025-04-13
5657496,Pro,No bundle,2024-11-08,2025-01-20
5879673,SYI,Basis,2024-11-08,2024-11-23
6172436,SYI,Plus,2024-11-08,2099-12-31
7695593,Pro,No bundle,2024-11-08,2024-12-07
8739256,Pro,No bundle,2024-11-08,2024-12-11
1753664,SYI,Plus,2024-11-09,2025-02-13
2061612,SYI,Plus,2024-11-09,2025-01-07
2112917,SYI,No bundle,2024-11-09,2024-11-27
2252079,SYI,Basis,2024-11-09,2099-12-31
2323162,SYI,Basis,2024-11-09,2099-12-31
2882747,SYI,Basis,2024-11-09,2099-12-31
3201567,SYI,Basis,2024-11-09,2099-12-31
4509608,SYI,Plus,2024-11-09,2099-12-31
4554023,SYI,Basis,2024-11-09,2025-01-07
5017176,SYI,Plus,2024-11-09,2099-12-31
5252378,SYI,Plus,2024-11-09,2024-12-08
5828089,Pro,Basis,2024-11-09,2099-12-31
6598056,Pro,Plus,2024-11-09,2099-12-31
8728254,SYI,Basis,2024-11-09,2024-11-12
1357550,Pro,Basis,2024-11-10,2025-04-28
1698940,SYI,Plus,2024-11-10,2024-12-16
1904564,SYI,No bundle,2024-11-10,2099-12-31
1923035,SYI,No bundle,2024-11-10,2025-01-02
2371610,SYI,No bundle,2024-11-10,2099-12-31
3773249,Pro,No bundle,2024-11-10,2099-12-31
3898779,Pro,Plus,2024-11-10,2099-12-31
4212362,SYI,Plus,2024-11-10,2024-12-18
4332831,SYI,Plus,2024-11-10,2025-04-22
4350397,SYI,No bundle,2024-11-10,2099-12-31
6254036,SYI,No bundle,2024-11-10,2025-01-31
7579804,Pro,Plus,2024-11-10,2099-12-31
7611650,SYI,No bundle,2024-11-10,2024-12-09
7786137,SYI,Plus,2024-11-10,2099-12-31
2011858,SYI,Basis,2024-11-11,2025-02-18
2282368,Pro,Plus,2024-11-11,2025-01-24
2744310,SYI,Basis,2024-11-11,2099-12-31
3063314,Pro,Basis,2024-11-11,2099-12-31
3506247,Pro,Plus,2024-11-11,2099-12-31
4085562,SYI,Plus,2024-11-11,2099-12-31
4254680,SYI,No bundle,2024-11-11,2024-12-14
4353632,SYI,Plus,2024-11-11,2024-12-16
4431903,SYI,No bundle,2024-11-11,2099-12-31
5674791,SYI,Plus,2024-11-11,2099-12-31
5853875,SYI,Basis,2024-11-11,2099-12-31
6232695,SYI,Plus,2024-11-11,2099-12-31
6506383,SYI,Basis,2024-11-11,2024-12-11
6679892,Pro,Basis,2024-11-11,2099-12-31
8198382,Pro,Basis,2024-11-11,2025-01-07
8964869,SYI,No bundle,2024-11-11,2099-12-31
1045531,Pro,Basis,2024-11-12,2099-12-31
1174270,SYI,Plus,2024-11-12,2099-12-31
2805824,SYI,Plus,2024-11-12,2024-12-26
3076854,SYI,Basis,2024-11-12,2024-11-24
3570924,SYI,Plus,2024-11-12,2025-01-17
3867329,Pro,Basis,2024-11-12,2099-12-31
4726006,SYI,Basis,2024-11-12,2024-11-15
4790736,SYI,Plus,2024-11-12,2025-01-06
5176779,SYI,Basis,2024-11-12,2099-12-31
5371449,SYI,No bundle,2024-11-12,2099-12-31
5838612,Pro,Plus,2024-11-12,2099-12-31
5866784,Pro,Basis,2024-11-12,2099-12-31
6515490,SYI,Plus,2024-11-12,2099-12-31
6727977,SYI,Basis,2024-11-12,2025-03-16
6909095,SYI,No bundle,2024-11-12,2024-12-03
7834400,SYI,Plus,2024-11-12,2099-12-31
7959529,SYI,No bundle,2024-11-12,2099-12-31
8008879,SYI,Basis,2024-11-12,2099-12-31
8728254,SYI,No bundle,2024-11-12,2099-12-31
1295730,SYI,Plus,2024-11-13,2025-03-24
2574599,SYI,Basis,2024-11-13,2099-12-31
4526944,Pro,No bundle,2024-11-13,2099-12-31
4532074,SYI,Basis,2024-11-13,2099-12-31
4821282,Pro,No bundle,2024-11-13,2025-01-08
5304652,SYI,Plus,2024-11-13,2099-12-31
5900336,SYI,Plus,2024-11-13,2099-12-31
8450712,SYI,Basis,2024-11-13,2025-01-13
1484837,SYI,Plus,2024-11-14,2024-12-18
1962816,Pro,Basis,2024-11-14,2099-12-31
3852236,SYI,Plus,2024-11-14,2099-12-31
4105303,SYI,No bundle,2024-11-14,2025-04-28
4324468,SYI,Basis,2024-11-14,2025-01-18
4906913,Pro,Basis,2024-11-14,2099-12-31
5034487,SYI,Basis,2024-11-14,2099-12-31
5487212,SYI,No bundle,2024-11-14,2099-12-31
6163726,SYI,Plus,2024-11-14,2099-12-31
6204460,SYI,Basis,2024-11-14,2024-11-22
8083884,SYI,No bundle,2024-11-14,2099-12-31
8922744,SYI,Plus,2024-11-14,2099-12-31
2166609,SYI,No bundle,2024-11-15,2025-01-07
2593374,SYI,Plus,2024-11-15,2025-01-28
2903078,SYI,Basis,2024-11-15,2024-12-29
3029592,SYI,Plus,2024-11-15,2099-12-31
4106109,Pro,No bundle,2024-11-15,2099-12-31
4726006,SYI,No bundle,2024-11-15,2099-12-31
5069987,SYI,No bundle,2024-11-15,2025-01-05
5890588,SYI,No bundle,2024-11-15,2025-01-11
6154022,SYI,Basis,2024-11-15,2025-02-05
6432509,Pro,Basis,2024-11-15,2099-12-31
7011695,SYI,No bundle,2024-11-15,2099-12-31
7332387,Pro,Basis,2024-11-15,2025-04-18
7911504,SYI,No bundle,2024-11-15,2099-12-31
7960801,SYI,No bundle,2024-11-15,2099-12-31
8055243,Pro,No bundle,2024-11-15,2099-12-31
8387983,Pro,Basis,2024-11-15,2099-12-31
8725862,SYI,Basis,2024-11-15,2024-12-22
1384767,Pro,Plus,2024-11-16,2099-12-31
1989016,Pro,Plus,2024-11-16,2099-12-31
2449420,SYI,No bundle,2024-11-16,2099-12-31
2502289,SYI,Basis,2024-11-16,2025-02-12
3252051,SYI,No bundle,2024-11-16,2024-12-25
3310767,SYI,Plus,2024-11-16,2099-12-31
3407578,Pro,Plus,2024-11-16,2099-12-31
4476353,Pro,Plus,2024-11-16,2024-12-14
5334040,SYI,No bundle,2024-11-16,2025-04-24
5358044,SYI,No bundle,2024-11-16,2099-12-31
5539473,SYI,Basis,2024-11-16,2099-12-31
5645920,Pro,Basis,2024-11-16,2025-01-11
7250961,SYI,Basis,2024-11-16,2099-12-31
7603031,SYI,No bundle,2024-11-16,2025-01-15
8660794,SYI,Basis,2024-11-16,2025-01-14
1080322,SYI,Basis,2024-11-17,2099-12-31
1125784,SYI,Plus,2024-11-17,2025-03-02
1226400,SYI,No bundle,2024-11-17,2099-12-31
1270045,SYI,No bundle,2024-11-17,2024-12-21
1984432,SYI,No bundle,2024-11-17,2099-12-31
1994673,SYI,No bundle,2024-11-17,2099-12-31
3535463,SYI,No bundle,2024-11-17,2025-01-14
3535463,SYI,Basis,2024-11-17,2024-11-17
4163489,SYI,No bundle,2024-11-17,2025-02-04
6564755,SYI,Plus,2024-11-17,2099-12-31
7450695,SYI,Basis,2024-11-17,2025-01-19
7866536,SYI,No bundle,2024-11-17,2099-12-31
7974133,SYI,No bundle,2024-11-17,2024-12-13
8063610,SYI,Plus,2024-11-17,2025-01-06
8767361,SYI,No bundle,2024-11-17,2025-04-18
8866576,SYI,Basis,2024-11-17,2025-03-29
8900541,SYI,No bundle,2024-11-17,2099-12-31
3220882,SYI,Basis,2024-11-18,2024-12-27
4295015,Pro,Plus,2024-11-18,2025-03-10
5324906,Pro,Plus,2024-11-18,2099-12-31
5555019,Pro,Plus,2024-11-18,2099-12-31
6287546,SYI,Plus,2024-11-18,2099-12-31
6359796,SYI,No bundle,2024-11-18,2025-02-24
1385983,SYI,Plus,2024-11-19,2099-12-31
1855704,SYI,Plus,2024-11-19,2025-01-07
2249175,SYI,Basis,2024-11-19,2099-12-31
2422250,SYI,No bundle,2024-11-19,2024-11-23
3493046,SYI,Basis,2024-11-19,2024-12-17
4140355,SYI,Plus,2024-11-19,2099-12-31
4362628,SYI,No bundle,2024-11-19,2025-02-14
4665177,SYI,Basis,2024-11-19,2024-12-20
4750614,Pro,Basis,2024-11-19,2024-12-17
5349329,SYI,No bundle,2024-11-19,2099-12-31
5396395,SYI,No bundle,2024-11-19,2025-01-04
5583415,SYI,Plus,2024-11-19,2025-02-17
5621030,Pro,No bundle,2024-11-19,2099-12-31
5891654,Pro,Basis,2024-11-19,2099-12-31
6521972,SYI,Plus,2024-11-19,2099-12-31
6909206,Pro,No bundle,2024-11-19,2025-01-12
7061745,Pro,Plus,2024-11-19,2099-12-31
7154445,SYI,Basis,2024-11-19,2099-12-31
8479537,SYI,Plus,2024-11-19,2025-04-08
1174140,SYI,Plus,2024-11-20,2024-12-01
1774646,Pro,No bundle,2024-11-20,2099-12-31
2166564,Pro,No bundle,2024-11-20,2099-12-31
2368654,SYI,Basis,2024-11-20,2025-02-18
2521256,SYI,Basis,2024-11-20,2099-12-31
2521256,SYI,Plus,2024-11-20,2099-12-31
