seller_id,outreach_readiness_score,bundle_fit_score,recent_paid_usage_percentile,consistency_percentile,category_breadth_percentile,recent_growth_percentile,total_fees_percentile,paid_visibility_percentile,paid_product_breadth_percentile,listing_volume_percentile,is_outreach_ready_group,is_targeted_for_plus_group
19934146,27.42,32.64,14.37,17.77,36.42,47.15,32.17,29.64,16.61,51.67,False,False
62680714,27.38,16.74,14.37,30.49,59.3,47.15,7.97,11.91,5.01,33.29,False,False
60897747,27.35,35.26,14.37,22.75,9.93,47.15,19.24,39.19,50.62,15.98,False,False
42364361,27.31,19.29,32.42,11.82,9.93,75.22,17.85,29.64,16.61,11.63,False,False
14502074,27.3,54.91,14.37,11.82,25.83,1.07,40.1,74.57,70.59,19.57,False,False
21890397,27.29,32.14,14.37,30.49,45.44,18.29,23.42,39.19,31.72,25.51,False,False
22728186,27.25,31.57,14.37,11.82,9.93,47.15,29.57,39.19,50.62,4.88,False,False
72678874,27.2,38.82,14.37,34.18,53.23,7.96,21.72,29.64,31.72,55.12,False,False
88681532,27.2,25.36,14.37,17.77,59.3,47.15,7.97,11.91,16.61,47.57,False,False
49560221,27.17,35.92,14.37,17.77,25.83,11.64,42.76,45.51,50.62,11.63,False,False
99480733,27.16,22.08,14.37,22.75,25.83,47.15,21.15,29.64,31.72,4.88,False,False
23150038,27.15,24.42,14.37,34.18,36.42,11.64,34.56,11.91,31.72,29.64,False,False
86603937,27.12,30.27,14.37,40.82,64.66,18.29,7.97,11.91,16.61,62.29,False,False
28997066,27.09,59.97,14.37,26.82,53.23,2.16,34.24,66.07,31.72,82.14,False,False
58998084,27.05,41.92,14.37,17.77,9.93,4.65,45.0,50.29,70.59,4.88,False,False
87562532,26.99,18.29,14.37,34.18,53.23,47.15,7.97,11.91,5.01,37.96,False,False
48256050,26.99,17.35,14.37,22.75,64.66,47.15,7.97,11.91,5.01,35.13,False,False
95237592,26.99,18.29,14.37,34.18,53.23,47.15,7.97,11.91,5.01,37.96,False,False
84271989,26.99,18.98,14.37,34.18,53.23,47.15,7.97,11.91,5.01,40.03,False,False
90029939,26.96,32.34,14.37,11.82,25.83,47.15,45.94,57.55,16.61,22.84,False,False
59569029,26.94,30.31,14.37,17.77,36.42,47.15,29.32,39.19,16.61,35.13,False,False
49478671,26.92,33.85,14.37,65.44,25.83,18.29,20.96,11.91,16.61,73.02,False,False
27502745,26.89,16.03,14.37,26.82,36.42,47.15,19.95,11.91,16.61,19.57,False,False
34587697,26.88,38.96,14.37,17.77,25.83,11.64,41.04,50.29,50.62,15.98,False,False
91209815,26.86,16.17,14.37,4.34,9.93,47.15,53.67,11.91,31.72,4.88,False,False
79049431,26.86,46.51,14.37,4.34,36.42,2.16,53.26,66.07,50.62,22.84,False,False
91357694,26.85,29.06,14.37,26.82,25.83,47.15,30.31,29.64,16.61,40.94,False,False
13981401,26.83,40.16,14.37,22.75,36.42,3.75,33.07,50.29,50.62,19.57,False,False
55296612,26.83,13.39,14.37,11.82,25.83,47.15,45.16,11.91,16.61,11.63,False,False
66907271,26.79,20.27,14.37,40.82,45.44,47.15,7.97,11.91,5.01,43.88,False,False
24337972,26.77,19.29,14.37,26.82,59.3,47.15,7.97,11.91,5.01,40.94,False,False
63650508,26.77,17.35,14.37,26.82,59.3,47.15,7.97,11.91,5.01,35.13,False,False
28752189,26.77,19.63,14.37,26.82,59.3,47.15,7.97,11.91,5.01,41.97,False,False
18694320,26.74,43.69,14.37,17.77,45.44,5.94,45.21,66.07,31.72,33.29,False,False
51963311,26.62,20.74,14.37,4.34,36.42,47.15,40.81,29.64,16.61,15.98,False,False
53648540,26.58,27.37,14.37,11.82,9.93,47.15,44.47,45.51,31.72,4.88,False,False
33082297,26.53,16.03,14.37,11.82,36.42,47.15,32.8,11.91,16.61,19.57,False,False
85182933,26.51,48.93,14.37,11.82,36.42,47.15,17.55,39.19,31.72,75.89,False,False
29690357,26.49,37.92,32.42,11.82,25.83,5.94,51.21,66.07,31.72,15.98,False,False
30543509,26.48,43.46,14.37,11.82,36.42,4.65,40.96,54.24,50.62,25.51,False,False
63288056,26.47,40.6,14.37,30.49,9.93,47.15,25.13,39.19,31.72,50.89,False,False
25324018,26.43,44.02,14.37,11.82,36.42,5.94,19.47,45.51,70.59,15.98,False,False
36769234,26.4,19.99,14.37,26.82,45.44,47.15,7.97,11.91,16.61,31.43,False,False
81338265,26.4,21.75,14.37,26.82,45.44,47.15,7.97,11.91,16.61,36.72,False,False
76145081,26.37,21.5,14.37,30.49,53.23,47.15,7.97,11.91,5.01,47.57,False,False
84547120,26.35,53.13,14.37,30.49,25.83,0.49,36.3,54.24,50.62,54.53,False,False
13433554,26.34,40.16,14.37,11.82,25.83,11.64,43.75,50.29,50.62,19.57,False,False
20991626,26.33,42.58,14.37,30.49,25.83,3.75,32.89,57.55,50.62,19.57,False,False
33931528,26.32,11.14,32.42,4.34,9.93,75.22,19.36,11.91,16.61,4.88,False,False
32421395,26.29,28.06,14.37,11.82,36.42,47.15,16.24,29.64,31.72,22.84,False,False
84914321,26.23,24.5,14.37,40.82,59.3,18.29,7.97,11.91,16.61,44.96,False,False
76540138,26.18,17.12,14.37,17.77,53.23,47.15,7.97,11.91,16.61,22.84,False,False
36734613,26.17,39.73,14.37,49.82,36.42,3.75,20.96,45.51,31.72,41.97,False,False
18646482,26.16,19.63,14.37,17.77,64.66,47.15,7.97,11.91,5.01,41.97,False,False
10050730,26.12,28.96,14.37,17.77,9.93,47.15,35.77,39.19,31.72,15.98,False,False
43127195,26.12,23.82,14.37,34.18,36.42,47.15,7.97,11.91,16.61,42.93,False,False
63142034,26.12,21.22,14.37,34.18,36.42,47.15,7.97,11.91,16.61,35.13,False,False
26673105,26.11,22.08,14.37,4.34,9.93,47.15,49.14,29.64,31.72,4.88,False,False
33201766,26.09,29.68,14.37,30.49,9.93,47.15,22.85,29.64,31.72,27.7,False,False
89388403,26.06,37.37,14.37,11.82,25.83,4.65,49.04,45.51,50.62,15.98,False,False
85203156,26.02,47.66,14.37,22.75,36.42,2.77,29.17,62.71,50.62,29.64,False,False
97416659,26.02,24.14,14.37,34.18,64.66,18.29,7.97,11.91,16.61,43.88,False,False
31612389,25.97,36.84,14.37,34.18,9.93,47.15,18.46,45.51,31.72,33.29,False,False
80959423,25.94,24.33,14.37,11.82,9.93,47.15,40.64,29.64,31.72,11.63,False,False
60417710,25.9,17.04,32.42,4.34,9.93,75.22,16.9,29.64,16.61,4.88,False,False
93640059,25.88,25.78,14.37,26.82,9.93,47.15,25.29,29.64,31.72,15.98,False,False
52399095,25.87,34.97,14.37,22.75,45.44,18.29,22.63,45.51,31.72,27.7,False,False
80060833,25.86,34.95,14.37,26.82,45.44,11.64,25.16,50.29,31.72,22.84,False,False
84812049,25.86,35.75,14.37,26.82,53.23,11.64,17.34,29.64,31.72,45.89,False,False
74596078,25.83,20.74,32.42,4.34,9.93,75.22,16.45,29.64,16.61,15.98,False,False
16113641,25.77,17.04,32.42,4.34,9.93,75.22,16.08,29.64,16.61,4.88,False,False
69998329,25.77,17.04,32.42,4.34,9.93,75.22,16.08,29.64,16.61,4.88,False,False
49227694,25.76,14.87,14.37,26.82,53.23,47.15,7.97,11.91,5.01,27.7,False,False
53944681,25.76,23.62,14.37,26.82,53.23,47.15,7.97,11.91,5.01,53.92,False,False
20230499,25.76,21.5,14.37,26.82,53.23,47.15,7.97,11.91,5.01,47.57,False,False
13814533,25.76,14.14,14.37,26.82,53.23,47.15,7.97,11.91,5.01,25.51,False,False
65037708,25.76,19.29,14.37,26.82,53.23,47.15,7.97,11.91,5.01,40.94,False,False
57687430,25.76,21.22,14.37,44.05,53.23,18.29,7.97,11.91,16.61,35.13,False,False
31636092,25.75,37.51,14.37,11.82,25.83,11.64,40.21,50.29,50.62,11.63,False,False
74585075,25.73,27.51,14.37,11.82,25.83,47.15,23.49,39.19,31.72,11.63,False,False
37021992,25.72,32.66,14.37,11.82,9.93,47.15,39.35,50.29,31.72,15.98,False,False
73600342,25.72,18.74,14.37,22.75,45.44,47.15,7.97,11.91,16.61,27.7,False,False
45907686,25.72,20.61,14.37,22.75,45.44,47.15,7.97,11.91,16.61,33.29,False,False
68631529,25.7,14.84,14.37,11.82,25.83,47.15,38.4,11.91,16.61,15.98,False,False
66089404,25.66,13.39,32.42,11.82,9.93,75.22,7.97,11.91,16.61,11.63,False,False
62195267,25.66,14.84,32.42,11.82,9.93,75.22,7.97,11.91,16.61,15.98,False,False
66870459,25.62,40.33,14.37,4.34,9.93,5.94,48.57,45.51,70.59,4.88,False,False
10877667,25.59,18.01,38.74,17.77,45.44,26.98,7.97,11.91,16.61,25.51,False,False
93588560,25.56,28.06,14.37,34.18,45.44,5.94,21.72,29.64,31.72,22.84,False,False
79164603,25.46,21.22,14.37,40.82,25.83,47.15,7.97,11.91,16.61,35.13,False,False
65119116,25.39,52.18,14.37,4.34,25.83,3.26,33.96,60.46,70.59,25.51,False,False
38903293,25.38,28.48,14.37,63.23,45.44,4.65,7.97,11.91,16.61,56.9,False,False
11321151,25.33,16.17,14.37,11.82,9.93,47.15,36.98,11.91,31.72,4.88,False,False
25135834,25.32,37.57,14.37,67.49,9.93,47.15,7.97,11.91,5.01,95.79,False,False
55902562,25.31,31.21,14.37,4.34,9.93,47.15,44.38,50.29,31.72,11.63,False,False
73998075,25.3,21.94,14.37,17.77,36.42,47.15,19.47,29.64,16.61,19.57,False,False
95659655,25.29,22.05,14.37,40.82,36.42,47.15,7.97,11.91,5.01,49.23,False,False
41023061,25.26,16.74,14.37,17.77,59.3,47.15,7.97,11.91,5.01,33.29,False,False
93034155,25.26,17.35,14.37,17.77,59.3,47.15,7.97,11.91,5.01,35.13,False,False
62348906,25.24,26.97,14.37,26.82,9.93,47.15,21.45,29.64,31.72,19.57,False,False
29715339,25.23,21.07,14.37,17.77,36.42,11.64,39.45,11.91,31.72,19.57,False,False
61401970,25.19,23.16,14.37,11.82,53.23,47.15,7.97,11.91,16.61,40.94,False,False
92921363,25.18,26.22,14.37,22.75,25.83,47.15,24.36,39.19,16.61,22.84,False,False
17872382,25.08,14.87,14.37,22.75,53.23,47.15,7.97,11.91,5.01,27.7,False,False
47146210,25.07,16.12,14.37,30.49,45.44,47.15,7.97,11.91,5.01,31.43,False,False
65080888,25.07,25.93,14.37,30.49,45.44,47.15,7.97,11.91,5.01,60.86,False,False
38197970,25.04,22.52,14.37,44.05,59.3,7.96,7.97,11.91,16.61,39.04,False,False
48602362,25.04,36.65,14.37,47.11,36.42,18.29,17.43,29.64,16.61,63.71,False,False
35990569,25.02,32.35,14.37,11.82,9.93,47.15,35.13,60.46,31.72,4.88,False,False
59078215,24.95,20.56,14.37,11.82,25.83,47.15,18.83,29.64,31.72,0.31,False,False
38825178,24.93,23.5,14.37,37.67,25.83,47.15,7.97,11.91,16.61,41.97,False,False
22275906,24.9,16.17,14.37,11.82,9.93,47.15,34.41,11.91,31.72,4.88,False,False
96007939,24.89,33.82,14.37,11.82,25.83,7.96,38.75,39.19,50.62,11.63,False,False
64266900,24.89,18.01,14.37,26.82,36.42,47.15,7.97,11.91,16.61,25.51,False,False
71559848,24.89,17.12,14.37,26.82,36.42,47.15,7.97,11.91,16.61,22.84,False,False
84613209,24.89,19.39,14.37,17.77,45.44,47.15,7.97,11.91,16.61,29.64,False,False
50207856,24.87,37.37,14.37,11.82,9.93,11.64,50.83,45.51,50.62,15.98,False,False
69118762,24.83,19.39,14.37,26.82,59.3,4.65,27.23,11.91,16.61,29.64,False,False
66200279,24.77,26.97,14.37,11.82,45.44,11.64,33.62,29.64,31.72,19.57,False,False
27546700,24.77,22.52,14.37,52.55,45.44,11.64,7.97,11.91,16.61,39.04,False,False
97232281,24.73,40.36,14.37,63.23,9.93,18.29,25.94,11.91,16.61,92.55,False,False
48773354,24.72,43.67,14.37,17.77,36.42,3.26,25.85,57.55,50.62,22.84,False,False
67866377,24.7,32.08,14.37,22.75,9.93,3.75,46.8,29.64,50.62,15.98,False,False
61385012,24.7,27.13,14.37,30.49,45.44,18.29,22.98,29.64,16.61,35.13,False,False
69390788,24.69,25.07,14.37,37.67,53.23,18.29,7.97,11.91,16.61,46.69,False,False
43536358,24.68,13.39,14.37,4.34,9.93,47.15,55.65,11.91,16.61,11.63,False,False
26557973,24.67,24.33,14.37,11.82,25.83,18.29,45.99,29.64,31.72,11.63,False,False
55278067,24.65,32.69,14.37,30.49,45.44,7.96,17.92,29.64,31.72,36.72,False,False
47147612,24.61,9.61,14.37,11.82,9.93,47.15,47.79,11.91,16.61,0.31,False,False
33250428,24.57,29.68,14.37,22.75,25.83,11.64,41.12,29.64,31.72,27.7,False,False
25886670,24.55,52.57,14.37,47.11,36.42,0.18,17.51,50.29,31.72,75.72,False,False
25837297,24.54,25.13,14.37,17.77,25.83,47.15,25.47,39.19,16.61,19.57,False,False
96900966,24.53,9.61,14.37,11.82,9.93,47.15,47.29,11.91,16.61,0.31,False,False
62353185,24.47,23.03,14.37,4.34,9.93,47.15,54.39,29.64,16.61,22.84,False,False
40040672,24.46,14.14,14.37,26.82,45.44,47.15,7.97,11.91,5.01,25.51,False,False
69493543,24.46,16.12,14.37,26.82,45.44,47.15,7.97,11.91,5.01,31.43,False,False
84935762,24.46,17.88,14.37,26.82,45.44,47.15,7.97,11.91,5.01,36.72,False,False
76746223,24.46,19.29,14.37,26.82,45.44,47.15,7.97,11.91,5.01,40.94,False,False
18602693,24.46,28.54,14.37,26.82,45.44,47.15,7.97,11.91,5.01,68.68,False,False
32478527,24.42,17.04,32.42,4.34,9.93,75.22,7.97,29.64,16.61,4.88,False,False
29759798,24.42,19.29,32.42,4.34,9.93,75.22,7.97,29.64,16.61,11.63,False,False
17871515,24.42,13.39,32.42,4.34,9.93,75.22,7.97,11.91,16.61,11.63,False,False
71014822,24.36,51.46,14.37,4.34,9.93,47.15,53.75,81.99,16.61,55.78,False,False
74429452,24.36,14.84,14.37,37.67,9.93,47.15,20.42,11.91,16.61,15.98,False,False
45773188,24.35,37.63,14.37,34.18,25.83,47.15,7.97,11.91,16.61,84.36,False,False
69530780,24.27,15.52,14.37,11.82,59.3,47.15,7.97,11.91,5.01,29.64,False,False
66041806,24.22,35.56,14.37,17.77,59.3,18.29,18.97,39.19,16.61,50.89,False,False
20411613,24.21,17.12,14.37,22.75,36.42,47.15,7.97,11.91,16.61,22.84,False,False
13374496,24.16,43.69,14.37,11.82,25.83,47.15,29.17,57.55,16.61,56.9,False,False
28891579,24.13,18.01,14.37,17.77,45.44,18.29,32.28,11.91,16.61,25.51,False,False
98999689,24.1,28.48,14.37,4.34,9.93,47.15,52.21,39.19,16.61,29.64,False,False
94810988,24.1,25.26,14.37,4.34,9.93,47.15,37.1,39.19,31.72,4.88,False,False
39695612,24.06,23.39,14.37,44.05,25.83,47.15,7.97,11.91,5.01,53.26,False,False
76840181,23.96,31.25,14.37,17.77,9.93,47.15,22.8,39.19,31.72,22.84,False,False
23708889,23.95,17.12,14.37,11.82,25.83,47.15,27.89,11.91,16.61,22.84,False,False
18518516,23.92,30.75,14.37,40.82,45.44,18.29,7.97,11.91,16.61,63.71,False,False
22655604,23.9,23.16,14.37,11.82,45.44,47.15,7.97,11.91,16.61,40.94,False,False
54793891,23.85,23.03,14.37,17.77,25.83,47.15,21.38,29.64,16.61,22.84,False,False
40237866,23.8,24.33,14.37,4.34,25.83,47.15,19.36,29.64,31.72,11.63,False,False
54747177,23.78,25.26,14.37,4.34,9.93,47.15,35.2,39.19,31.72,4.88,False,False
40583064,23.78,21.94,14.37,11.82,25.83,47.15,26.91,29.64,16.61,19.57,False,False
86256557,23.78,19.95,14.37,22.75,45.44,47.15,7.97,11.91,5.01,42.93,False,False
20143783,23.78,14.14,14.37,22.75,45.44,47.15,7.97,11.91,5.01,25.51,False,False
58030387,23.78,14.87,14.37,22.75,45.44,47.15,7.97,11.91,5.01,27.7,False,False
48228215,23.78,13.26,14.37,22.75,45.44,47.15,7.97,11.91,5.01,22.84,False,False
80143165,23.68,33.82,14.37,11.82,9.93,4.65,50.7,39.19,50.62,11.63,False,False
31987191,23.62,11.14,14.37,4.34,9.93,47.15,49.32,11.91,16.61,4.88,False,False
55361034,23.57,18.65,14.37,30.49,36.42,47.15,7.97,11.91,5.01,39.04,False,False
34079900,23.55,48.37,14.37,11.82,36.42,1.63,26.42,71.65,50.62,22.84,False,False
92748444,23.55,18.01,14.37,4.34,36.42,47.15,22.4,11.91,16.61,25.51,False,False
73780567,23.53,20.74,14.37,11.82,25.83,18.29,54.24,29.64,16.61,15.98,False,False
69625366,23.49,28.95,14.37,30.49,36.42,7.96,19.95,29.64,31.72,25.51,False,False
28068282,23.47,33.82,14.37,22.75,25.83,7.96,19.3,39.19,50.62,11.63,False,False
85671065,23.42,25.26,14.37,4.34,9.93,47.15,33.03,39.19,31.72,4.88,False,False
70968835,23.41,35.54,14.37,26.82,9.93,47.15,25.57,29.64,16.61,60.38,False,False
45728309,23.38,17.12,14.37,17.77,36.42,47.15,7.97,11.91,16.61,22.84,False,False
48604140,23.38,21.75,14.37,17.77,36.42,47.15,7.97,11.91,16.61,36.72,False,False
57363230,23.37,25.89,14.37,22.75,9.93,47.15,29.38,29.64,16.61,31.43,False,False
91280273,23.36,25.26,14.37,4.34,9.93,47.15,32.64,39.19,31.72,4.88,False,False
59228766,23.35,13.39,14.37,4.34,9.93,47.15,47.7,11.91,16.61,11.63,False,False
83301379,23.32,25.26,32.42,11.82,9.93,24.35,29.7,39.19,31.72,4.88,False,False
56960171,23.26,13.26,14.37,11.82,53.23,47.15,7.97,11.91,5.01,22.84,False,False
68460735,23.26,20.94,14.37,11.82,53.23,47.15,7.97,11.91,5.01,45.89,False,False
80084106,23.01,31.57,14.37,4.34,9.93,7.96,50.86,39.19,50.62,4.88,False,False
25495533,23.0,20.61,14.37,34.18,53.23,11.64,7.97,11.91,16.61,33.29,False,False
18798116,22.99,16.17,14.37,17.77,9.93,7.96,56.17,11.91,31.72,4.88,False,False
84854056,22.96,16.74,14.37,26.82,36.42,47.15,7.97,11.91,5.01,33.29,False,False
42600877,22.96,22.05,14.37,26.82,36.42,47.15,7.97,11.91,5.01,49.23,False,False
40459737,22.95,14.14,14.37,17.77,45.44,47.15,7.97,11.91,5.01,25.51,False,False
25841676,22.95,16.12,14.37,17.77,45.44,47.15,7.97,11.91,5.01,31.43,False,False
75285832,22.95,12.17,14.37,17.77,45.44,47.15,7.97,11.91,5.01,19.57,False,False
11514598,22.95,15.52,14.37,17.77,45.44,47.15,7.97,11.91,5.01,29.64,False,False
76737271,22.95,16.12,14.37,17.77,45.44,47.15,7.97,11.91,5.01,31.43,False,False
41752386,22.95,12.17,14.37,17.77,45.44,47.15,7.97,11.91,5.01,19.57,False,False
16422916,22.95,12.17,14.37,17.77,45.44,47.15,7.97,11.91,5.01,19.57,False,False
93407337,22.88,19.39,14.37,26.82,53.23,18.29,7.97,11.91,16.61,29.64,False,False
11635452,22.87,38.62,14.37,26.82,45.44,0.59,18.29,39.19,31.72,44.96,False,False
10039686,22.86,32.69,14.37,17.77,9.93,47.15,16.24,29.64,31.72,36.72,False,False
22114230,22.83,23.93,14.37,11.82,25.83,47.15,21.21,39.19,16.61,15.98,False,False
57820155,22.71,16.03,14.37,4.34,9.93,47.15,43.88,11.91,16.61,19.57,False,False
67950777,22.71,25.78,14.37,22.75,25.83,18.29,23.27,29.64,31.72,15.98,False,False
25895098,22.6,14.84,14.37,4.34,25.83,47.15,27.29,11.91,16.61,15.98,False,False
84817351,22.55,23.92,14.37,22.75,45.44,18.29,17.85,29.64,16.61,25.51,False,False
69590801,22.52,18.01,14.37,26.82,9.93,47.15,20.23,11.91,16.61,25.51,False,False
25991403,22.52,35.35,14.37,34.18,25.83,11.64,17.34,39.19,31.72,35.13,False,False
64945623,22.45,19.99,14.37,30.49,59.3,5.94,7.97,11.91,16.61,31.43,False,False
71682273,22.45,14.84,14.37,22.75,25.83,47.15,7.97,11.91,16.61,15.98,False,False
66939853,22.45,18.01,14.37,22.75,25.83,47.15,7.97,11.91,16.61,25.51,False,False
56190217,22.44,34.19,14.37,22.75,9.93,47.15,23.82,29.64,16.61,56.32,False,False
44033536,22.38,19.29,14.37,11.82,25.83,47.15,18.52,29.64,16.61,11.63,False,False
91142614,22.33,23.03,14.37,17.77,36.42,18.29,30.52,29.64,16.61,22.84,False,False
44287960,22.31,13.39,14.37,17.77,9.93,47.15,28.03,11.91,16.61,11.63,False,False
28366885,22.29,19.29,14.37,4.34,9.93,47.15,41.34,29.64,16.61,11.63,False,False
95144738,22.29,32.17,14.37,37.67,9.93,47.15,7.97,11.91,16.61,67.98,False,False
39929298,22.28,14.87,14.37,22.75,36.42,47.15,7.97,11.91,5.01,27.7,False,False
44698279,22.28,13.26,14.37,22.75,36.42,47.15,7.97,11.91,5.01,22.84,False,False
75375986,22.28,13.26,14.37,22.75,36.42,47.15,7.97,11.91,5.01,22.84,False,False
22551293,22.26,25.78,14.37,17.77,9.93,11.64,48.1,29.64,31.72,15.98,False,False
50052407,22.1,32.64,14.37,22.75,69.7,1.21,7.97,11.91,16.61,69.39,False,False
20626134,21.96,16.74,14.37,11.82,45.44,47.15,7.97,11.91,5.01,33.29,False,False
26603823,21.96,15.52,14.37,11.82,45.44,47.15,7.97,11.91,5.01,29.64,False,False
37863617,21.96,28.06,14.37,11.82,9.93,47.15,16.73,29.64,31.72,22.84,False,False
87744237,21.92,29.05,14.37,47.11,9.93,47.15,7.97,11.91,5.01,70.23,False,False
13987908,21.83,29.06,14.37,22.75,36.42,18.29,22.5,29.64,16.61,40.94,False,False
99228675,21.81,27.93,14.37,30.49,25.83,47.15,7.97,11.91,5.01,66.88,False,False
90499527,21.78,28.48,14.37,26.82,36.42,18.29,18.18,39.19,16.61,29.64,False,False
96005517,21.76,35.82,14.37,4.34,25.83,47.15,22.27,57.55,16.61,33.29,False,False
36857918,21.69,29.23,14.37,34.18,53.23,3.75,7.97,11.91,16.61,59.17,False,False
27186172,21.67,20.61,14.37,37.67,45.44,7.96,7.97,11.91,16.61,33.29,False,False
34167517,21.67,20.61,14.37,37.67,45.44,7.96,7.97,11.91,16.61,33.29,False,False
87924659,21.67,35.08,14.37,11.82,25.83,5.94,40.34,57.55,31.72,15.98,False,False
73959561,21.63,22.34,14.37,11.82,9.93,47.15,29.88,45.51,16.61,4.88,False,False
17910174,21.62,27.48,14.37,17.77,25.83,47.15,7.97,11.91,16.61,53.92,False,False
83359889,21.62,14.84,14.37,17.77,25.83,47.15,7.97,11.91,16.61,15.98,False,False
99861750,21.62,14.84,14.37,17.77,25.83,47.15,7.97,11.91,16.61,15.98,False,False
73856223,21.6,30.93,14.37,17.77,36.42,11.64,17.68,29.64,31.72,31.43,False,False
85801147,21.58,21.94,14.37,17.77,36.42,18.29,25.98,29.64,16.61,19.57,False,False
54164215,21.55,17.12,14.37,26.82,25.83,18.29,27.38,11.91,16.61,22.84,False,False
11424831,21.54,16.03,14.37,34.18,25.83,18.29,19.95,11.91,16.61,19.57,False,False
19947472,21.53,22.08,14.37,4.34,9.93,11.64,57.16,29.64,31.72,4.88,False,False
80311509,21.52,13.39,14.37,4.34,25.83,18.29,49.69,11.91,16.61,11.63,False,False
57206415,21.5,26.51,14.37,34.18,25.83,18.29,19.73,29.64,16.61,33.29,False,False
68484577,21.5,21.94,14.37,17.77,9.93,47.15,23.12,29.64,16.61,19.57,False,False
53388879,21.46,29.08,14.37,22.75,45.44,11.64,17.94,39.19,16.61,31.43,False,False
52294648,21.45,10.97,14.37,17.77,36.42,47.15,7.97,11.91,5.01,15.98,False,False
59903841,21.45,10.97,14.37,17.77,36.42,47.15,7.97,11.91,5.01,15.98,False,False
25755039,21.45,13.26,14.37,17.77,36.42,47.15,7.97,11.91,5.01,22.84,False,False
95144924,21.45,10.97,14.37,17.77,36.42,47.15,7.97,11.91,5.01,15.98,False,False
69527881,21.45,12.17,14.37,17.77,36.42,47.15,7.97,11.91,5.01,19.57,False,False
28441096,21.45,12.17,14.37,17.77,36.42,47.15,7.97,11.91,5.01,19.57,False,False
55751611,21.45,14.14,14.37,17.77,36.42,47.15,7.97,11.91,5.01,25.51,False,False
12698286,21.45,18.65,14.37,17.77,36.42,47.15,7.97,11.91,5.01,39.04,False,False
80447685,21.45,19.95,14.37,17.77,36.42,47.15,7.97,11.91,5.01,42.93,False,False
91982648,21.45,14.14,14.37,17.77,36.42,47.15,7.97,11.91,5.01,25.51,False,False
90052202,21.45,10.97,14.37,17.77,36.42,47.15,7.97,11.91,5.01,15.98,False,False
82045532,21.45,22.05,14.37,17.77,36.42,47.15,7.97,11.91,5.01,49.23,False,False
36822972,21.45,13.26,14.37,17.77,36.42,47.15,7.97,11.91,5.01,22.84,False,False
23290073,21.45,10.97,14.37,17.77,36.42,47.15,7.97,11.91,5.01,15.98,False,False
45536099,21.45,14.14,14.37,17.77,36.42,47.15,7.97,11.91,5.01,25.51,False,False
53076338,21.45,17.88,14.37,17.77,36.42,47.15,7.97,11.91,5.01,36.72,False,False
79205703,21.45,13.26,14.37,17.77,36.42,47.15,7.97,11.91,5.01,22.84,False,False
43569023,21.45,12.17,14.37,17.77,36.42,47.15,7.97,11.91,5.01,19.57,False,False
77687090,21.37,25.78,14.37,22.75,25.83,11.64,21.9,29.64,31.72,15.98,False,False
30783235,21.19,21.5,14.37,26.82,25.83,47.15,7.97,11.91,5.01,47.57,False,False
36854469,21.1,21.94,14.37,17.77,36.42,18.29,23.12,29.64,16.61,19.57,False,False
84789173,20.99,11.14,32.42,11.82,9.93,47.15,7.97,11.91,16.61,4.88,False,False
38832674,20.95,25.26,14.37,11.82,9.93,11.64,46.24,39.19,31.72,4.88,False,False
20543326,20.94,9.61,14.37,17.77,9.93,47.15,19.8,11.91,16.61,0.31,False,False
76754987,20.85,35.26,14.37,4.34,9.93,5.94,39.87,50.29,50.62,4.88,False,False
66301333,20.8,17.04,14.37,11.82,9.93,47.15,24.92,29.64,16.61,4.88,False,False
33767040,20.79,29.62,14.37,11.82,25.83,18.29,22.68,45.51,31.72,11.63,False,False
36851852,20.71,16.12,14.37,4.34,45.44,47.15,7.97,11.91,5.01,31.43,False,False
18149160,20.71,14.14,14.37,4.34,45.44,47.15,7.97,11.91,5.01,25.51,False,False
28769594,20.71,14.87,14.37,4.34,45.44,47.15,7.97,11.91,5.01,27.7,False,False
11784712,20.66,17.04,14.37,4.34,9.93,47.15,31.56,29.64,16.61,4.88,False,False
84945868,20.54,18.42,14.37,17.77,9.93,5.94,43.5,11.91,31.72,11.63,False,False
69567981,20.51,17.35,14.37,22.75,25.83,47.15,7.97,11.91,5.01,35.13,False,False
89546260,20.51,14.14,14.37,22.75,25.83,47.15,7.97,11.91,5.01,25.51,False,False
41145800,20.51,31.78,14.37,22.75,25.83,47.15,7.97,11.91,5.01,78.42,False,False
45623873,20.51,13.26,14.37,22.75,25.83,47.15,7.97,11.91,5.01,22.84,False,False
42486656,20.51,13.26,14.37,22.75,25.83,47.15,7.97,11.91,5.01,22.84,False,False
88588916,20.51,33.56,14.37,22.75,25.83,47.15,7.97,11.91,5.01,83.76,False,False
47429774,20.51,37.51,14.37,4.34,9.93,5.94,37.83,50.29,50.62,11.63,False,False
23436437,20.48,23.5,14.37,22.75,53.23,7.96,7.97,11.91,16.61,41.97,False,False
89192802,20.48,18.74,14.37,26.82,9.93,47.15,7.97,11.91,16.61,27.7,False,False
87484960,20.46,16.12,14.37,11.82,36.42,47.15,7.97,11.91,5.01,31.43,False,False
79990793,20.46,10.97,14.37,11.82,36.42,47.15,7.97,11.91,5.01,15.98,False,False
86173592,20.46,10.97,14.37,11.82,36.42,47.15,7.97,11.91,5.01,15.98,False,False
